ammonia,arsenic,barium,cadmium,copper,fluoride,bacteria,viruses,lead,nitrates,mercury,perchlorate,radium,selenium,uranium,aluminum:Log_aluminum,ammonia:Log_ammonia,arsenic:Log_arsenic,barium:Log_barium,cadmium:Log_cadmium,chloramine:Log_chloramine,chromium:Log_chromium,copper:Log_copper,fluoride:Log_fluoride,bacteria:Log_bacteria,viruses:Log_viruses,lead:Log_lead,nitrates:Log_nitrates,nitrites:Log_nitrites,mercury:Log_mercury,perchlorate:Log_perchlorate,radium:Log_radium,selenium:Log_selenium,silver:Log_silver,uranium:Log_uranium
3.53,0.17320508075688773,2.79,0.08366600265340755,1.1090536506409416,0.75,0.49303900000000006,0.49303900000000006,0.025,15.92,0.002,84696915.2408244,7.18,0.07,0.03,0.3336895571991982,4.452381484436575,-0.30367682189200496,2.862656052374835,-0.20756887390312748,0.37254377103269015,-0.06541504250910063,0.11479491014504449,-0.21576155433883568,-0.3486609107906843,-0.3486609107906843,-0.09222198635284841,44.059812792226495,1.1705048657203465,-0.012429216196844383,1546107439.8914626,14.153929570371753,-0.18614820258529446,-0.2038182680897043,-0.10519673691959945
3.22,0.1,0.65,0.08944271909999159,1.0392304845413265,0.15,0.012167,3.4300000000000004e-07,0.184,2.67,0.001,518888.4469900001,4.86,0.0,0.05,-0.14586450462081132,3.765407977771341,-0.23025850929940456,-0.2800088954600953,-0.21592875466608016,-0.020632715272773727,-0.05831483338162779,0.039990130035351915,-0.28456799773288216,-0.053644642583121425,-5.105738638694702e-06,-0.31147879193265987,2.622149521340462,0.23065063512646614,-0.006907755278982137,6828283.5645440845,7.683846808254277,0.0,-0.3090638061991638,-0.14978661367769955
12.4,0.22360679774997896,3.45,0.07745966692414834,0.37416573867739417,1.01,0.07408799999999999,0.0,0.015,9.11,0.008,26006511.53922712,4.34,0.01,0.0,-0.04961067985012012,31.21943626037629,-0.33493305030283593,4.272391097099276,-0.19814166570444489,0.4063896915773719,-0.3669732716777261,-0.36782603461393115,0.010049834161699772,-0.19281414618032255,0.0,-0.06299557616819891,20.127385399686705,0.8867912139001197,-0.03862650989841841,444031472.31253004,6.37057467080744,-0.04605170185988091,-0.24645328617398155,0.0
2.21,0.03162277660168379,3.53,0.044721359549995794,1.1224972160321824,0.83,0.456533,0.456533,0.09,11.38,0.004,31509057.525760006,2.75,0.09,0.08,-0.09224289395935104,1.7525134593205518,-0.109221201003177,4.452381484436575,-0.13896286161592725,-0.024921304599312355,-0.1280903761704693,0.12971113168690407,-0.1546535498989396,-0.3579649195937204,-0.3579649195937204,-0.21671510477866848,27.674537538585344,0.8715735729374814,-0.022085843671448984,544028631.791242,2.7819025071158197,-0.21671510477866848,-0.2954703866268155,-0.20205829154466046
13.59,0.1,0.84,0.03162277660168379,1.3,1.47,0.00012500000000000003,5.12e-07,0.123,5.54,0.009,754325.9820119969,6.13,0.03,0.05,0.350452063167939,35.46085216073588,-0.23025850929940456,-0.14645684520161334,-0.109221201003177,0.3530494992274422,-0.29999995957679926,0.3410735438077384,0.566335729162248,-0.001123399602582747,-7.416289900496335e-06,-0.2577552236039955,9.484449534205925,0.1381059249784015,-0.042394776314813254,10208730.940998014,11.114883817181976,-0.10519673691959945,-0.1914147438431968,-0.14978661367769955
3.14,0.1414213562373095,0.22,0.09486832980505137,1.3228756555322954,1.28,0.012167,5.12e-07,0.177,16.44,0.003,108559046.95029649,4.91,0.01,0.08,0.2508888888967555,3.592859591749309,-0.276621799529602,-0.3331081011785506,-0.22344009008028248,0.5230682479657865,-0.1955297129324925,0.37015105115564717,0.31598089975235305,-0.053644642583121425,-7.416289900496335e-06,-0.3064941817142705,46.027353885484885,0.2667381107250124,-0.017427428970942082,2008646854.3916602,7.813155054269568,-0.04605170185988091,-0.32706710304528097,-0.20205829154466046
3.82,0.03162277660168379,0.58,0.05477225575051661,1.2688577540449522,0.45,0.013823999999999998,8e-09,0.149,18.77,0.004,6793831.7314453125,4.39,0.1,0.03,0.332791888270691,5.119756614402608,-0.109221201003177,-0.31594176175616984,-0.1590899327784004,0.5778490462281966,-0.2038182680897043,0.30213671538038905,-0.3593284632979972,-0.05918536950110812,-1.4915059436213262e-07,-0.283667536982465,55.0385173957323,0.8867912139001197,-0.022085843671448984,106877338.21408756,6.49425530691228,-0.23025850929940456,-0.25521651980635557,-0.10519673691959945
19.96,0.17320508075688773,3.02,0.08944271909999159,0.6164414002968976,0.02,0.43897600000000003,0.43897600000000003,0.121,7.47,0.008,22531361.00748469,3.29,0.07,0.09,0.4172161875766027,59.75485620683103,-0.30367682189200496,3.3378756307880706,-0.21592875466608016,0.3985224865095183,-0.037328717976773534,-0.298229426026838,-0.07824046010856292,-0.36141356633632776,-0.36141356633632776,-0.2555477327396329,15.021385643611103,0.4312907135808461,-0.03862650989841841,381465376.17153573,3.918020088117253,-0.18614820258529446,-0.2864321076993607,-0.21671510477866848
12.28,0.1414213562373095,2.16,0.044721359549995794,0.5830951894845301,0.14,0.00021599999999999996,6.4e-08,0.086,14.33,0.0,48663844.648272194,3.75,0.01,0.06,0.19074360320468442,30.79789521098927,-0.276621799529602,1.6634337588635193,-0.13896286161592725,0.43603496525321267,-0.24210047187178477,-0.31452436195770356,-0.2752557998921966,-0.0018230901444605035,-1.0601204962295513e-06,-0.21099308651466211,38.151550615568354,0.07239475386698191,0.0,861371798.275252,4.956584399933698,-0.04605170185988091,-0.3540695851585701,-0.1688046430056022
22.33,0.1414213562373095,2.27,0.03162277660168379,0.9643650760992956,0.2,0.13265100000000002,0.13265100000000002,0.105,5.88,0.002,22265753.4574036,0.63,0.04,0.05,-0.10894835383980409,69.35544070047663,-0.276621799529602,1.8609002174898168,-0.109221201003177,0.5486321396566632,-0.037328717976773534,-0.034992320859122274,-0.3218875824868201,-0.2679594850049753,-0.2679594850049753,-0.23664846752658444,10.416753760033949,0.580222289908515,-0.012429216196844383,376704493.30906934,-0.29108233954583196,-0.128755032994728,-0.2121857796051634,-0.14978661367769955
8.7,0.2,3.11,0.07071067811865475,0.8366600265340756,0.32,0.274625,0.274625,0.168,2.43,0.003,2232193.6361565297,1.44,0.09,0.01,0.4156825994230498,18.82091032324668,-0.3218875824868201,3.528676678454454,-0.18732380693822834,0.1784204531448206,-0.10175635713691247,-0.14920783402990986,-0.36461897062027676,-0.35491127499567077,-0.35491127499567077,-0.2996769383292515,2.1575757553664707,0.17216720593719692,-0.017427428970942082,32631312.297754873,0.5250860835665893,-0.21671510477866848,-0.2640538053274313,-0.04605170185988091
10.59,0.1,0.57,0.06324555320336758,1.2449899597988732,1.09,0.37324799999999997,0.37324799999999997,0.137,13.82,0.001,45102321.15606221,7.4,0.09,0.03,0.22011583733695528,24.99144859030501,-0.23025850929940456,-0.3204077833475185,-0.17460392512048578,0.20625990698253446,-0.2864321076993607,0.27281149442081837,0.09393368890274714,-0.36784045796753556,-0.36784045796753556,-0.2723250863820997,36.29293442945222,0.5387671568271003,-0.006907755278982137,794903345.6637216,14.81095200155492,-0.21671510477866848,-0.23776723111001827,-0.10519673691959945
8.83,0.22360679774997896,2.24,0.05477225575051661,1.0535653752852738,0.36,0.019683000000000003,2.16e-07,0.189,16.25,0.01,761.5646045657,7.81,0.01,0.05,0.2817510104322699,19.23310877905812,-0.33493305030283593,1.806505939541965,-0.1590899327784004,0.4270817130829962,-0.3632508383850034,0.054975049354931325,-0.3677944491115133,-0.07731482321172119,-3.3151652847206454e-06,-0.3148755618813515,45.30650976760588,0.6937098811678554,-0.04605170185988091,5053.266743579246,16.052712767680955,-0.04605170185988091,-0.3090638061991638,-0.14978661367769955
13.84,0.1,3.92,0.07071067811865475,1.40356688476182,0.61,0.140608,0.140608,0.095,13.32,0.005,276190654.93093187,2.95,0.01,0.02,0.27674434264124365,36.36547123062301,-0.23025850929940456,5.355079282905295,-0.18732380693822834,0.6200941061002426,-0.2206329650872018,0.4758327136807466,-0.30152075630701586,-0.2758418781873486,-0.2758418781873486,-0.22361844680125162,34.48903197929508,0.9637600970140014,-0.026491586832740183,5368207826.052113,3.191325252537599,-0.04605170185988091,-0.34849891711171394,-0.07824046010856292
18.97,0.2,1.47,0.07745966692414834,1.1575836902790226,0.26,0.0003430000000000001,5.12e-07,0.113,1.51,0.01,298086041.60126805,2.73,0.09,0.04,0.0687027765177943,55.82603113147312,-0.3218875824868201,0.566335729162248,-0.19814166570444489,0.12941919675809388,-0.3632508383850034,0.16939478588180917,-0.35023914847131843,-0.0027363785780038295,-7.416289900496335e-06,-0.246381523010487,0.6222855727485178,0.471061131269698,-0.04605170185988091,5816520954.970338,2.7417433931074506,-0.21671510477866848,-0.3524393771005639,-0.128755032994728
19.42,0.1414213562373095,1.78,0.07071067811865475,0.4242640687119285,0.13,0.49303900000000006,0.49303900000000006,0.132,9.4,0.006,11812987.601585273,6.35,0.0,0.06,0.2455425058362762,57.60561324880294,-0.276621799529602,1.026371788461109,-0.18732380693822834,0.15530106004419636,-0.09070192351828736,-0.3637636790615501,-0.2652287077084521,-0.3486609107906843,-0.3486609107906843,-0.26729384304424114,21.062671079194008,0.8715735729374814,-0.030695974858524495,192371078.84188372,11.73768806194421,0.0,-0.32706710304528097,-0.1688046430056022
8.17,0.03162277660168379,3.76,0.06324555320336758,1.131370849898476,0.32,0.148877,0.148877,0.175,0.8,0.007,40107.4459619393,6.53,0.01,0.02,0.2757367117205976,17.160830985483514,-0.109221201003177,4.979815279830779,-0.17460392512048578,0.3126277386179381,-0.2729602032850436,0.13964514808769718,-0.36461897062027676,-0.28355631769634954,-0.28355631769634954,-0.30501962838525903,-0.17851484105136778,0.09393368890274714,-0.034732915909487766,425111.5450768958,12.252937339672858,-0.04605170185988091,-0.2596261651742767,-0.07824046010856292
16.66,0.03162277660168379,2.93,0.08944271909999159,1.0677078252031311,1.14,0.09112500000000001,6.4e-08,0.045,8.62,0.01,210479536.04832006,7.02,0.02,0.04,0.15397862623954597,46.864757208066685,-0.109221201003177,3.1497570994749,-0.21592875466608016,0.39931437125924296,-0.10175635713691247,0.06994995054704345,0.14937221914330054,-0.21829204145353334,-1.0601204962295513e-06,-0.13954917551453178,18.568213429903683,0.3921772827101789,-0.04605170185988091,4033819047.920406,13.680317790624791,-0.07824046010856292,-0.21639938135997777,-0.128755032994728
14.14,0.1414213562373095,2.86,0.09486832980505137,0.8426149773176358,0.52,0.059319000000000004,3.4300000000000004e-07,0.146,7.72,0.003,15670528.439521998,2.92,0.07,0.01,0.20272746934117586,37.45696831902355,-0.276621799529602,3.005349847018837,-0.22344009008028248,0.463480078736218,-0.3308947813930112,-0.14429373195234893,-0.3400417630514653,-0.16756583092758928,-5.105738638694702e-06,-0.28092570396197486,15.778246890363205,0.7081887223955403,-0.017427428970942082,259618225.7292408,3.129024159538156,-0.18614820258529446,-0.2206329650872018,-0.04605170185988091
27.89,0.1414213562373095,3.25,0.06324555320336758,1.4106735979665885,0.22,0.015625,5.12e-07,0.085,3.29,0.008,779842.1550752769,2.35,0.09,0.03,0.21439462144099117,92.8254001437228,-0.276621799529602,3.83062873811035,-0.17460392512048578,0.3079292989217726,-0.07977975215879655,0.4853666833558588,-0.3331081011785506,-0.06498254817749487,-7.416289900496335e-06,-0.20953384191180477,3.918020088117253,1.1867909404626926,-0.03862650989841841,10579999.056147346,2.007876021166759,-0.21671510477866848,-0.3596281358897175,-0.10519673691959945
18.79,0.1414213562373095,0.07,0.06324555320336758,1.1,1.21,0.5717869999999999,0.5717869999999999,0.105,8.23,0.003,63114804.97256073,6.11,0.04,0.05,0.2390443257242677,55.11717324426277,-0.276621799529602,-0.18614820258529446,-0.17460392512048578,0.2412205647078056,-0.2640538053274313,0.10484119778475744,0.23065063512646614,-0.31962249157613837,-0.31962249157613837,-0.23664846752658444,17.347078900890292,0.737337085809103,-0.017427428970942082,1133571304.207209,11.05865258415121,-0.128755032994728,-0.2508254153265975,-0.14978661367769955
9.33,0.2,1.28,0.08944271909999159,0.9746794344808963,0.28,0.148877,0.148877,0.182,18.6,0.009,368.2035745375999,0.28,0.08,0.09,0.30318583636062807,20.836082688636825,-0.3218875824868201,0.31598089975235305,-0.21592875466608016,0.6063209631839698,-0.3045323965575549,-0.02499725958316,-0.3564303892276085,-0.28355631769634954,-0.28355631769634954,-0.3100822437267722,54.3708054013763,0.23065063512646614,-0.042394776314813254,2175.580887333496,-0.3564303892276085,-0.20205829154466046,-0.36271030018740713,-0.21671510477866848
28.29,0.1,0.88,0.07071067811865475,0.1,0.43,0.019683000000000003,3.4300000000000004e-07,0.033,5.85,0.001,406493004.5140701,5.14,0.01,0.05,-0.1425774136291516,94.55956222051823,-0.23025850929940456,-0.1124933669286987,-0.18732380693822834,0.3264632656670183,-0.12428046029321817,-0.23025850929940456,-0.36290713022664745,-0.07731482321172119,-5.105738638694702e-06,-0.11257117467801667,10.333683718276024,0.31598089975235305,-0.006907755278982137,8057942241.341738,8.414452828460758,-0.04605170185988091,-0.36711466825642475,-0.14978661367769955
25.95,0.1,0.75,0.08944271909999159,1.2,0.3,0.0058319999999999995,6.4e-08,0.162,2.31,0.008,82520292.73159283,5.41,0.01,0.0,0.03602235299617321,84.49765326942874,-0.23025850929940456,-0.21576155433883568,-0.21592875466608016,-0.2713287681296923,-0.3225990279446329,0.2187858681527455,-0.3611918412977808,-0.030002113297896347,-1.0601204962295513e-06,-0.29486574888746,1.9340417816728521,0.4181791916572266,-0.03862650989841841,1504225677.6386812,9.13342759236389,-0.04605170185988091,-0.2596261651742767,0.0
10.38,0.22360679774997896,0.17,0.07745966692414834,0.7211102550927979,0.32,0.029790999999999998,8e-09,0.11,3.55,0.0,9460.692969062402,4.15,0.01,0.02,-0.03146427533446797,24.28796351091777,-0.33493305030283593,-0.3012326631284188,-0.19814166570444489,0.604089579218392,-0.037328717976773534,-0.23577654086177577,-0.36461897062027676,-0.1046721366058627,-1.4915059436213262e-07,-0.2428002404508693,4.4976639923800015,1.042165959536268,0.0,86611.70668973851,5.90589958710682,-0.04605170185988091,-0.3561721207492444,-0.07824046010856292
22.51,0.2,2.97,0.08366600265340755,1.2,0.58,0.8847359999999999,0.8847359999999999,0.191,9.99,0.008,256934424.09431362,6.53,0.02,0.08,0.4172161875766027,70.09523183221862,-0.3218875824868201,3.2330289998593864,-0.20756887390312748,0.5486321396566632,-0.2206329650872018,0.2187858681527455,-0.31594176175616984,-0.10835006443161745,-0.10835006443161745,-0.3161970335286819,22.99283008067802,1.21952238372755,-0.03862650989841841,4975363349.368714,12.252937339672858,-0.07824046010856292,-0.3090638061991638,-0.20205829154466046
9.32,0.17320508075688773,2.99,0.06324555320336758,1.004987562112089,0.68,0.001331,2.16e-07,0.127,15.08,0.006,5026073.182048996,2.24,0.0,0.01,-0.12068393369671615,20.8037556994607,-0.30367682189200496,3.2748674283337595,-0.17460392512048578,0.3282795403474,-0.05126780086575926,0.00499997937316697,-0.2622504869521496,-0.008813648728366555,-3.3151652847206454e-06,-0.2620731604504903,40.917609987703536,0.4181791916572266,-0.030695974858524495,77553060.88682975,1.806505939541965,0.0,-0.34849891711171394,-0.04605170185988091
15.62,0.1414213562373095,3.18,0.044721359549995794,1.2806248474865698,0.86,0.26214400000000004,0.26214400000000004,0.032,10.07,0.006,465577843.9517634,6.46,0.03,0.06,0.4255753661977323,42.93238449570825,-0.276621799529602,3.6788822057988324,-0.13896286161592725,0.05187078867875461,-0.17514682240257626,0.316760149626772,-0.12970768517174194,-0.35097445869427324,-0.35097445869427324,-0.11014462003783713,23.257276316775844,0.9637600970140014,-0.030695974858524495,9292370354.273573,12.051965392952537,-0.10519673691959945,-0.24645328617398155,-0.1688046430056022
15.42,0.22360679774997896,1.38,0.03162277660168379,0.469041575982343,0.01,0.43897600000000003,0.43897600000000003,0.052,14.91,0.009,5003154.509899972,4.74,0.01,0.05,0.1446016281909034,42.18395997664452,-0.33493305030283593,0.4444752288533762,-0.109221201003177,0.5140849126944468,-0.25521651980635557,-0.35509442897562077,-0.04605170185988091,-0.36141356633632776,-0.36141356633632776,-0.1537386011408369,40.28729904005981,0.06176504261141438,-0.042394776314813254,77176556.00943235,7.375616023251109,-0.04605170185988091,-0.2864321076993607,-0.14978661367769955
17.69,0.2,1.87,0.07745966692414834,0.469041575982343,1.09,0.18519299999999994,0.18519299999999994,0.101,10.34,0.001,6176.936117409302,1.08,0.04,0.01,0.34434000953518,50.82336129955727,-0.3218875824868201,1.1705048657203465,-0.19814166570444489,0.023185339034135444,-0.23345375363031248,-0.35509442897562077,0.09393368890274714,-0.3123014664288262,-0.3123014664288262,-0.23155611097622866,24.154445446290126,0.04078954167941259,-0.006907755278982137,53915.86656233891,0.08311792442701867,-0.128755032994728,-0.3632508383850034,-0.04605170185988091
13.74,0.1,1.36,0.03162277660168379,1.224744871391589,0.69,0.5513679999999999,0.5513679999999999,0.053,1.08,0.005,48426.21627906251,6.98,0.05,0.07,0.1251778718258595,36.00307708055235,-0.23025850929940456,0.4181791916572266,-0.109221201003177,-0.2382758691763917,-0.17918533112210938,0.24829565584185515,-0.2560339401596741,-0.3282584915468558,-0.3282584915468558,-0.1556855583677908,0.08311792442701867,0.2667381107250124,-0.026491586832740183,522412.1715546556,13.562481439084484,-0.14978661367769955,-0.335874800771953,-0.18614820258529446
2.84,0.1,3.54,0.07071067811865475,1.4106735979665885,1.29,0.636056,0.636056,0.047,7.52,0.002,211392282.0157211,3.95,0.04,0.02,-0.012222881799657258,2.9644035081716456,-0.23025850929940456,4.475008614095718,-0.18732380693822834,0.13914593713668647,-0.335874800771953,0.4853666833558588,0.3284884617019192,-0.287795411859061,-0.287795411859061,-0.14370756083178768,15.172097357472346,0.6081976621622466,-0.012429216196844383,4052226454.3670306,5.426176536706471,-0.128755032994728,-0.340183552741153,-0.07824046010856292
22.84,0.1,2.09,0.07071067811865475,1.2529964086141667,0.66,0.19511199999999995,0.19511199999999995,0.071,13.52,0.008,28536917.987144798,3.32,0.05,0.06,0.23795233617992365,71.45524570855356,-0.23025850929940456,1.5406728978913438,-0.18732380693822834,0.3050886932690279,-0.07256960958263793,0.2825980655358812,-0.27424019301469943,-0.3188484259643265,-0.3188484259643265,-0.18780035353779834,35.208379354712335,0.7227312583214233,-0.03862650989841841,489884971.834532,3.983883079322278,-0.14978661367769955,-0.2596261651742767,-0.1688046430056022
